row	col	val1
Eubacterium_plexicaudatum	Lactobacillus_murinus	0.922192641
Eubacterium_sp_14_2	Lactobacillus_murinus	0.034651302
Acetatifactor_muris	Lactobacillus_murinus	0.846341699
Dorea_sp_5_2	Lactobacillus_murinus	0.059373192
Clostridium_symbiosum	Lactobacillus_murinus	NA
Eubacterium_rectale	Lactobacillus_murinus	NA
Lachnospiraceae_bacterium_10_1	Lactobacillus_murinus	NA
Lachnospiraceae_bacterium_28_4	Lactobacillus_murinus	0.749867508
Lachnospiraceae_bacterium_3_1	Lactobacillus_murinus	0.481682953
Lachnospiraceae_bacterium_3_2	Lactobacillus_murinus	0.9830869
Lachnospiraceae_bacterium_A2	Lactobacillus_murinus	0.846640435
Lachnospiraceae_bacterium_A4	Lactobacillus_murinus	0.683414401
Lachnospiraceae_bacterium_COE1	Lactobacillus_murinus	0.463490106
Lachnospiraceae_bacterium_M18_1	Lactobacillus_murinus	0.20744648
Oscillibacter_sp_1_3	Lactobacillus_murinus	0.632362767
Romboutsia_ilealis	Lactobacillus_murinus	NA
Acutalibacter_muris	Lactobacillus_murinus	0.348580236
Anaerotruncus_sp_G3_2012	Lactobacillus_murinus	0.041767474
Ruthenibacterium_lactatiformans	Lactobacillus_murinus	0.120552761
Clostridium_cocleatum	Lactobacillus_murinus	0.762380341
Clostridium_innocuum	Lactobacillus_murinus	NA
Faecalibaculum_rodentium	Lactobacillus_murinus	0.117525621
Ileibacterium_valens	Lactobacillus_murinus	NA
Firmicutes_bacterium_ASF500	Lactobacillus_murinus	0.285482177
Parasutterella_excrementihominis	Lactobacillus_murinus	0.1172315
Turicimonas_muris	Lactobacillus_murinus	NA
Desulfovibrionaceae_bacterium	Lactobacillus_murinus	NA
Helicobacter_apodemus	Lactobacillus_murinus	NA
Helicobacter_cinaedi	Lactobacillus_murinus	NA
Helicobacter_ganmani	Lactobacillus_murinus	0.576766433
Helicobacter_hepaticus	Lactobacillus_murinus	0.393433799
Helicobacter_magdeburgensis	Lactobacillus_murinus	NA
Helicobacter_typhlonius	Lactobacillus_murinus	0.969218274
Enterobacter_cloacae_complex	Lactobacillus_murinus	NA
Escherichia_coli	Lactobacillus_murinus	0.108553964
Proteus_hauseri	Lactobacillus_murinus	NA
Proteus_mirabilis	Lactobacillus_murinus	0.151899828
Acinetobacter_baumannii	Lactobacillus_murinus	NA
Proteobacteria_bacterium_CAG_139	Lactobacillus_murinus	NA
Akkermansia_muciniphila	Lactobacillus_murinus	0.209047971
Lactobacillus_taiwanensis	Lactobacillus_reuteri	NA
Streptococcus_acidominimus	Lactobacillus_reuteri	NA
Clostridium_sp_ASF356	Lactobacillus_reuteri	0.993421873
Clostridium_sp_ASF502	Lactobacillus_reuteri	0.678258146
Eubacterium_plexicaudatum	Lactobacillus_reuteri	0.363519597
Eubacterium_sp_14_2	Lactobacillus_reuteri	0.661091466
Acetatifactor_muris	Lactobacillus_reuteri	0.28294721
Dorea_sp_5_2	Lactobacillus_reuteri	0.084589332
Clostridium_symbiosum	Lactobacillus_reuteri	NA
Eubacterium_rectale	Lactobacillus_reuteri	NA
Lachnospiraceae_bacterium_10_1	Lactobacillus_reuteri	NA
Lachnospiraceae_bacterium_28_4	Lactobacillus_reuteri	0.449365023
Lachnospiraceae_bacterium_3_1	Lactobacillus_reuteri	0.486123539
Lachnospiraceae_bacterium_3_2	Lactobacillus_reuteri	0.415532523
Lachnospiraceae_bacterium_A2	Lactobacillus_reuteri	0.192627154
Lachnospiraceae_bacterium_A4	Lactobacillus_reuteri	0.976730108
Lachnospiraceae_bacterium_COE1	Lactobacillus_reuteri	0.712768994
Lachnospiraceae_bacterium_M18_1	Lactobacillus_reuteri	0.989760141
Oscillibacter_sp_1_3	Lactobacillus_reuteri	0.31036793
Romboutsia_ilealis	Lactobacillus_reuteri	NA
Acutalibacter_muris	Lactobacillus_reuteri	0.760536796
Anaerotruncus_sp_G3_2012	Lactobacillus_reuteri	0.937688329
Ruthenibacterium_lactatiformans	Lactobacillus_reuteri	0.280011461
Clostridium_cocleatum	Lactobacillus_reuteri	0.697308621
Clostridium_innocuum	Lactobacillus_reuteri	NA
Faecalibaculum_rodentium	Lactobacillus_reuteri	0.986035314
Ileibacterium_valens	Lactobacillus_reuteri	NA
Firmicutes_bacterium_ASF500	Lactobacillus_reuteri	0.475558712
Parasutterella_excrementihominis	Lactobacillus_reuteri	0.181871168
Turicimonas_muris	Lactobacillus_reuteri	NA
Desulfovibrionaceae_bacterium	Lactobacillus_reuteri	NA
Helicobacter_apodemus	Lactobacillus_reuteri	NA
Helicobacter_cinaedi	Lactobacillus_reuteri	NA
Helicobacter_ganmani	Lactobacillus_reuteri	0.490072185
Helicobacter_hepaticus	Lactobacillus_reuteri	0.110148765
Helicobacter_magdeburgensis	Lactobacillus_reuteri	NA
Helicobacter_typhlonius	Lactobacillus_reuteri	0.898562912
Enterobacter_cloacae_complex	Lactobacillus_reuteri	NA
Escherichia_coli	Lactobacillus_reuteri	0.667328264
Proteus_hauseri	Lactobacillus_reuteri	NA
Proteus_mirabilis	Lactobacillus_reuteri	0.955135014
Acinetobacter_baumannii	Lactobacillus_reuteri	NA
Proteobacteria_bacterium_CAG_139	Lactobacillus_reuteri	NA
Akkermansia_muciniphila	Lactobacillus_reuteri	0.060162397
Streptococcus_acidominimus	Lactobacillus_taiwanensis	NA
Clostridium_sp_ASF356	Lactobacillus_taiwanensis	NA
Clostridium_sp_ASF502	Lactobacillus_taiwanensis	NA
Eubacterium_plexicaudatum	Lactobacillus_taiwanensis	NA
Eubacterium_sp_14_2	Lactobacillus_taiwanensis	NA
Acetatifactor_muris	Lactobacillus_taiwanensis	NA
Dorea_sp_5_2	Lactobacillus_taiwanensis	NA
Clostridium_symbiosum	Lactobacillus_taiwanensis	NA
Eubacterium_rectale	Lactobacillus_taiwanensis	NA
Lachnospiraceae_bacterium_10_1	Lactobacillus_taiwanensis	NA
Lachnospiraceae_bacterium_28_4	Lactobacillus_taiwanensis	NA
Lachnospiraceae_bacterium_3_1	Lactobacillus_taiwanensis	NA
Lachnospiraceae_bacterium_3_2	Lactobacillus_taiwanensis	NA
Lachnospiraceae_bacterium_A2	Lactobacillus_taiwanensis	NA
Lachnospiraceae_bacterium_A4	Lactobacillus_taiwanensis	NA
Lachnospiraceae_bacterium_COE1	Lactobacillus_taiwanensis	NA
Lachnospiraceae_bacterium_M18_1	Lactobacillus_taiwanensis	NA
Oscillibacter_sp_1_3	Lactobacillus_taiwanensis	NA
Romboutsia_ilealis	Lactobacillus_taiwanensis	NA
Acutalibacter_muris	Lactobacillus_taiwanensis	NA
Anaerotruncus_sp_G3_2012	Lactobacillus_taiwanensis	NA
Ruthenibacterium_lactatiformans	Lactobacillus_taiwanensis	NA
Clostridium_cocleatum	Lactobacillus_taiwanensis	NA
Clostridium_innocuum	Lactobacillus_taiwanensis	NA
Faecalibaculum_rodentium	Lactobacillus_taiwanensis	NA
Ileibacterium_valens	Lactobacillus_taiwanensis	NA
Firmicutes_bacterium_ASF500	Lactobacillus_taiwanensis	NA
Parasutterella_excrementihominis	Lactobacillus_taiwanensis	NA
Turicimonas_muris	Lactobacillus_taiwanensis	NA
Desulfovibrionaceae_bacterium	Lactobacillus_taiwanensis	NA
Helicobacter_apodemus	Lactobacillus_taiwanensis	NA
Helicobacter_cinaedi	Lactobacillus_taiwanensis	NA
Helicobacter_ganmani	Lactobacillus_taiwanensis	NA
Helicobacter_hepaticus	Lactobacillus_taiwanensis	NA
Helicobacter_magdeburgensis	Lactobacillus_taiwanensis	NA
Helicobacter_typhlonius	Lactobacillus_taiwanensis	NA
Enterobacter_cloacae_complex	Lactobacillus_taiwanensis	NA
Escherichia_coli	Lactobacillus_taiwanensis	NA
Proteus_hauseri	Lactobacillus_taiwanensis	NA
Proteus_mirabilis	Lactobacillus_taiwanensis	NA
Acinetobacter_baumannii	Lactobacillus_taiwanensis	NA
Proteobacteria_bacterium_CAG_139	Lactobacillus_taiwanensis	NA
Akkermansia_muciniphila	Lactobacillus_taiwanensis	NA
Clostridium_sp_ASF356	Streptococcus_acidominimus	NA
Clostridium_sp_ASF502	Streptococcus_acidominimus	NA
Eubacterium_plexicaudatum	Streptococcus_acidominimus	NA
Eubacterium_sp_14_2	Streptococcus_acidominimus	NA
Acetatifactor_muris	Streptococcus_acidominimus	NA
Dorea_sp_5_2	Streptococcus_acidominimus	NA
Clostridium_symbiosum	Streptococcus_acidominimus	NA
Eubacterium_rectale	Streptococcus_acidominimus	NA
Lachnospiraceae_bacterium_10_1	Streptococcus_acidominimus	NA
Lachnospiraceae_bacterium_28_4	Streptococcus_acidominimus	NA
Lachnospiraceae_bacterium_3_1	Streptococcus_acidominimus	NA
Lachnospiraceae_bacterium_3_2	Streptococcus_acidominimus	NA
Lachnospiraceae_bacterium_A2	Streptococcus_acidominimus	NA
Lachnospiraceae_bacterium_A4	Streptococcus_acidominimus	NA
Lachnospiraceae_bacterium_COE1	Streptococcus_acidominimus	NA
Lachnospiraceae_bacterium_M18_1	Streptococcus_acidominimus	NA
Oscillibacter_sp_1_3	Streptococcus_acidominimus	NA
Romboutsia_ilealis	Streptococcus_acidominimus	NA
Acutalibacter_muris	Streptococcus_acidominimus	NA
Anaerotruncus_sp_G3_2012	Streptococcus_acidominimus	NA
Ruthenibacterium_lactatiformans	Streptococcus_acidominimus	NA
Clostridium_cocleatum	Streptococcus_acidominimus	NA
Clostridium_innocuum	Streptococcus_acidominimus	NA
Faecalibaculum_rodentium	Streptococcus_acidominimus	NA
Ileibacterium_valens	Streptococcus_acidominimus	NA
Firmicutes_bacterium_ASF500	Streptococcus_acidominimus	NA
Parasutterella_excrementihominis	Streptococcus_acidominimus	NA
Turicimonas_muris	Streptococcus_acidominimus	NA
Desulfovibrionaceae_bacterium	Streptococcus_acidominimus	NA
Helicobacter_apodemus	Streptococcus_acidominimus	NA
Helicobacter_cinaedi	Streptococcus_acidominimus	NA
Helicobacter_ganmani	Streptococcus_acidominimus	NA
Helicobacter_hepaticus	Streptococcus_acidominimus	NA
Helicobacter_magdeburgensis	Streptococcus_acidominimus	NA
Helicobacter_typhlonius	Streptococcus_acidominimus	NA
Enterobacter_cloacae_complex	Streptococcus_acidominimus	NA
Escherichia_coli	Streptococcus_acidominimus	NA
Proteus_hauseri	Streptococcus_acidominimus	NA
Proteus_mirabilis	Streptococcus_acidominimus	NA
Acinetobacter_baumannii	Streptococcus_acidominimus	NA
Proteobacteria_bacterium_CAG_139	Streptococcus_acidominimus	NA
Akkermansia_muciniphila	Streptococcus_acidominimus	NA
Clostridium_sp_ASF502	Clostridium_sp_ASF356	0.207004259
Eubacterium_plexicaudatum	Clostridium_sp_ASF356	0.966989962
Eubacterium_sp_14_2	Clostridium_sp_ASF356	0.244387262
Acetatifactor_muris	Clostridium_sp_ASF356	0.070835734
Dorea_sp_5_2	Clostridium_sp_ASF356	0.023979763
Clostridium_symbiosum	Clostridium_sp_ASF356	NA
Eubacterium_rectale	Clostridium_sp_ASF356	NA
Lachnospiraceae_bacterium_10_1	Clostridium_sp_ASF356	NA
Lachnospiraceae_bacterium_28_4	Clostridium_sp_ASF356	0.428791984
Lachnospiraceae_bacterium_3_1	Clostridium_sp_ASF356	0.3077092
Lachnospiraceae_bacterium_3_2	Clostridium_sp_ASF356	0.61733919
Lachnospiraceae_bacterium_A2	Clostridium_sp_ASF356	0.395006717
Lachnospiraceae_bacterium_A4	Clostridium_sp_ASF356	0.066005212
Lachnospiraceae_bacterium_COE1	Clostridium_sp_ASF356	0.338836286
Lachnospiraceae_bacterium_M18_1	Clostridium_sp_ASF356	0.000770231
Oscillibacter_sp_1_3	Clostridium_sp_ASF356	0.641807518
Romboutsia_ilealis	Clostridium_sp_ASF356	NA
Acutalibacter_muris	Clostridium_sp_ASF356	0.249012905
Anaerotruncus_sp_G3_2012	Clostridium_sp_ASF356	0.390640014
Ruthenibacterium_lactatiformans	Clostridium_sp_ASF356	0.091027305
Clostridium_cocleatum	Clostridium_sp_ASF356	0.422260426
Clostridium_innocuum	Clostridium_sp_ASF356	NA
Faecalibaculum_rodentium	Clostridium_sp_ASF356	0.99859023
Ileibacterium_valens	Clostridium_sp_ASF356	NA
Firmicutes_bacterium_ASF500	Clostridium_sp_ASF356	0.010180378
Parasutterella_excrementihominis	Clostridium_sp_ASF356	0.797867425
Turicimonas_muris	Clostridium_sp_ASF356	NA
Desulfovibrionaceae_bacterium	Clostridium_sp_ASF356	NA
Helicobacter_apodemus	Clostridium_sp_ASF356	NA
Helicobacter_cinaedi	Clostridium_sp_ASF356	NA
Helicobacter_ganmani	Clostridium_sp_ASF356	0.671916505
Helicobacter_hepaticus	Clostridium_sp_ASF356	0.292403617
Helicobacter_magdeburgensis	Clostridium_sp_ASF356	NA
Helicobacter_typhlonius	Clostridium_sp_ASF356	0.027659949
Enterobacter_cloacae_complex	Clostridium_sp_ASF356	NA
Escherichia_coli	Clostridium_sp_ASF356	0.315172712
Proteus_hauseri	Clostridium_sp_ASF356	NA
Proteus_mirabilis	Clostridium_sp_ASF356	0.864681083
Acinetobacter_baumannii	Clostridium_sp_ASF356	NA
Proteobacteria_bacterium_CAG_139	Clostridium_sp_ASF356	NA
Akkermansia_muciniphila	Clostridium_sp_ASF356	0.791330549
Eubacterium_plexicaudatum	Clostridium_sp_ASF502	0.732664791
Eubacterium_sp_14_2	Clostridium_sp_ASF502	0.278078404
Acetatifactor_muris	Clostridium_sp_ASF502	0.490311201
Dorea_sp_5_2	Clostridium_sp_ASF502	0.794599309
Clostridium_symbiosum	Clostridium_sp_ASF502	NA
Eubacterium_rectale	Clostridium_sp_ASF502	NA
Lachnospiraceae_bacterium_10_1	Clostridium_sp_ASF502	NA
Lachnospiraceae_bacterium_28_4	Clostridium_sp_ASF502	0.381412663
Lachnospiraceae_bacterium_3_1	Clostridium_sp_ASF502	0.887462332
Lachnospiraceae_bacterium_3_2	Clostridium_sp_ASF502	0.418447541
Lachnospiraceae_bacterium_A2	Clostridium_sp_ASF502	0.724381358
Lachnospiraceae_bacterium_A4	Clostridium_sp_ASF502	0.845461555
Lachnospiraceae_bacterium_COE1	Clostridium_sp_ASF502	0.167976697
Lachnospiraceae_bacterium_M18_1	Clostridium_sp_ASF502	0.401142377
Oscillibacter_sp_1_3	Clostridium_sp_ASF502	0.885816825
Romboutsia_ilealis	Clostridium_sp_ASF502	NA
Acutalibacter_muris	Clostridium_sp_ASF502	0.735712175
Anaerotruncus_sp_G3_2012	Clostridium_sp_ASF502	0.769460972
Ruthenibacterium_lactatiformans	Clostridium_sp_ASF502	0.231353704
Clostridium_cocleatum	Clostridium_sp_ASF502	0.493118524
Clostridium_innocuum	Clostridium_sp_ASF502	NA
Faecalibaculum_rodentium	Clostridium_sp_ASF502	0.141350979
Ileibacterium_valens	Clostridium_sp_ASF502	NA
Firmicutes_bacterium_ASF500	Clostridium_sp_ASF502	0.643043147
Parasutterella_excrementihominis	Clostridium_sp_ASF502	0.022378866
Turicimonas_muris	Clostridium_sp_ASF502	NA
Desulfovibrionaceae_bacterium	Clostridium_sp_ASF502	NA
Helicobacter_apodemus	Clostridium_sp_ASF502	NA
Helicobacter_cinaedi	Clostridium_sp_ASF502	NA
Helicobacter_ganmani	Clostridium_sp_ASF502	0.198788194
Helicobacter_hepaticus	Clostridium_sp_ASF502	0.761803895
Helicobacter_magdeburgensis	Clostridium_sp_ASF502	NA
Helicobacter_typhlonius	Clostridium_sp_ASF502	0.613447481
Enterobacter_cloacae_complex	Clostridium_sp_ASF502	NA
Escherichia_coli	Clostridium_sp_ASF502	0.67834869
Proteus_hauseri	Clostridium_sp_ASF502	NA
Proteus_mirabilis	Clostridium_sp_ASF502	0.231353704
Acinetobacter_baumannii	Clostridium_sp_ASF502	NA
Proteobacteria_bacterium_CAG_139	Clostridium_sp_ASF502	NA
Akkermansia_muciniphila	Clostridium_sp_ASF502	0.572696292
Eubacterium_sp_14_2	Eubacterium_plexicaudatum	0.820413589
Acetatifactor_muris	Eubacterium_plexicaudatum	0.016691284
Dorea_sp_5_2	Eubacterium_plexicaudatum	0.182902036
Clostridium_symbiosum	Eubacterium_plexicaudatum	NA
Eubacterium_rectale	Eubacterium_plexicaudatum	NA
Lachnospiraceae_bacterium_10_1	Eubacterium_plexicaudatum	NA
Lachnospiraceae_bacterium_28_4	Eubacterium_plexicaudatum	0.230787372
Lachnospiraceae_bacterium_3_1	Eubacterium_plexicaudatum	0.092257174
Lachnospiraceae_bacterium_3_2	Eubacterium_plexicaudatum	0.665422136
Lachnospiraceae_bacterium_A2	Eubacterium_plexicaudatum	0.833098896
Lachnospiraceae_bacterium_A4	Eubacterium_plexicaudatum	0.921234994
Lachnospiraceae_bacterium_COE1	Eubacterium_plexicaudatum	0.721646779
Lachnospiraceae_bacterium_M18_1	Eubacterium_plexicaudatum	0.188366261
Oscillibacter_sp_1_3	Eubacterium_plexicaudatum	0.299343379
Romboutsia_ilealis	Eubacterium_plexicaudatum	NA
Acutalibacter_muris	Eubacterium_plexicaudatum	0.112680156
Anaerotruncus_sp_G3_2012	Eubacterium_plexicaudatum	0.285320462
Ruthenibacterium_lactatiformans	Eubacterium_plexicaudatum	0.108095992
Clostridium_cocleatum	Eubacterium_plexicaudatum	0.608138417
Clostridium_innocuum	Eubacterium_plexicaudatum	NA
Faecalibaculum_rodentium	Eubacterium_plexicaudatum	0.558647584
Ileibacterium_valens	Eubacterium_plexicaudatum	NA
Firmicutes_bacterium_ASF500	Eubacterium_plexicaudatum	0.564820902
Parasutterella_excrementihominis	Eubacterium_plexicaudatum	0.9977759
Turicimonas_muris	Eubacterium_plexicaudatum	NA
Desulfovibrionaceae_bacterium	Eubacterium_plexicaudatum	NA
Helicobacter_apodemus	Eubacterium_plexicaudatum	NA
Helicobacter_cinaedi	Eubacterium_plexicaudatum	NA
Helicobacter_ganmani	Eubacterium_plexicaudatum	0.010314631
Helicobacter_hepaticus	Eubacterium_plexicaudatum	0.459543979
Helicobacter_magdeburgensis	Eubacterium_plexicaudatum	NA
Helicobacter_typhlonius	Eubacterium_plexicaudatum	0.008397605
Enterobacter_cloacae_complex	Eubacterium_plexicaudatum	NA
Escherichia_coli	Eubacterium_plexicaudatum	0.306968351
Proteus_hauseri	Eubacterium_plexicaudatum	NA
Proteus_mirabilis	Eubacterium_plexicaudatum	0.771117215
Acinetobacter_baumannii	Eubacterium_plexicaudatum	NA
Proteobacteria_bacterium_CAG_139	Eubacterium_plexicaudatum	NA
Akkermansia_muciniphila	Eubacterium_plexicaudatum	0.95566949
Acetatifactor_muris	Eubacterium_sp_14_2	0.637277018
Dorea_sp_5_2	Eubacterium_sp_14_2	0.84311724
Clostridium_symbiosum	Eubacterium_sp_14_2	NA
Eubacterium_rectale	Eubacterium_sp_14_2	NA
Lachnospiraceae_bacterium_10_1	Eubacterium_sp_14_2	NA
Lachnospiraceae_bacterium_28_4	Eubacterium_sp_14_2	0.02761716
Lachnospiraceae_bacterium_3_1	Eubacterium_sp_14_2	0.827506684
Lachnospiraceae_bacterium_3_2	Eubacterium_sp_14_2	0.797601597
Lachnospiraceae_bacterium_A2	Eubacterium_sp_14_2	0.35009052
Lachnospiraceae_bacterium_A4	Eubacterium_sp_14_2	0.936683319
Lachnospiraceae_bacterium_COE1	Eubacterium_sp_14_2	0.590428378
Lachnospiraceae_bacterium_M18_1	Eubacterium_sp_14_2	0.006280335
Oscillibacter_sp_1_3	Eubacterium_sp_14_2	0.052112985
Romboutsia_ilealis	Eubacterium_sp_14_2	NA
Acutalibacter_muris	Eubacterium_sp_14_2	0.029477993
Anaerotruncus_sp_G3_2012	Eubacterium_sp_14_2	0.16516874
Ruthenibacterium_lactatiformans	Eubacterium_sp_14_2	0.162229767
Clostridium_cocleatum	Eubacterium_sp_14_2	0.402642688
Clostridium_innocuum	Eubacterium_sp_14_2	NA
Faecalibaculum_rodentium	Eubacterium_sp_14_2	0.775637904
Ileibacterium_valens	Eubacterium_sp_14_2	NA
Firmicutes_bacterium_ASF500	Eubacterium_sp_14_2	0.552121976
Parasutterella_excrementihominis	Eubacterium_sp_14_2	0.402642688
Turicimonas_muris	Eubacterium_sp_14_2	NA
Desulfovibrionaceae_bacterium	Eubacterium_sp_14_2	NA
Helicobacter_apodemus	Eubacterium_sp_14_2	NA
Helicobacter_cinaedi	Eubacterium_sp_14_2	NA
Helicobacter_ganmani	Eubacterium_sp_14_2	0.650205908
Helicobacter_hepaticus	Eubacterium_sp_14_2	0.853372386
Helicobacter_magdeburgensis	Eubacterium_sp_14_2	NA
Helicobacter_typhlonius	Eubacterium_sp_14_2	0.938932387
Enterobacter_cloacae_complex	Eubacterium_sp_14_2	NA
Escherichia_coli	Eubacterium_sp_14_2	0.560598071
Proteus_hauseri	Eubacterium_sp_14_2	NA
Proteus_mirabilis	Eubacterium_sp_14_2	0.561970926
Acinetobacter_baumannii	Eubacterium_sp_14_2	NA
Proteobacteria_bacterium_CAG_139	Eubacterium_sp_14_2	NA
Akkermansia_muciniphila	Eubacterium_sp_14_2	0.755639724
Dorea_sp_5_2	Acetatifactor_muris	0.027157697
Clostridium_symbiosum	Acetatifactor_muris	NA
Eubacterium_rectale	Acetatifactor_muris	NA
Lachnospiraceae_bacterium_10_1	Acetatifactor_muris	NA
Lachnospiraceae_bacterium_28_4	Acetatifactor_muris	0.627012509
Lachnospiraceae_bacterium_3_1	Acetatifactor_muris	2.58e-06
Lachnospiraceae_bacterium_3_2	Acetatifactor_muris	0.118478804
Lachnospiraceae_bacterium_A2	Acetatifactor_muris	0.931488176
Lachnospiraceae_bacterium_A4	Acetatifactor_muris	0.338174323
Lachnospiraceae_bacterium_COE1	Acetatifactor_muris	0.184857688
Lachnospiraceae_bacterium_M18_1	Acetatifactor_muris	0.972838514
Oscillibacter_sp_1_3	Acetatifactor_muris	0.005695087
Romboutsia_ilealis	Acetatifactor_muris	NA
Acutalibacter_muris	Acetatifactor_muris	0.22069727
Anaerotruncus_sp_G3_2012	Acetatifactor_muris	0.231952094
Ruthenibacterium_lactatiformans	Acetatifactor_muris	0.954853189
Clostridium_cocleatum	Acetatifactor_muris	0.907073684
Clostridium_innocuum	Acetatifactor_muris	NA
Faecalibaculum_rodentium	Acetatifactor_muris	0.480585831
Ileibacterium_valens	Acetatifactor_muris	NA
Firmicutes_bacterium_ASF500	Acetatifactor_muris	0.02498909
Parasutterella_excrementihominis	Acetatifactor_muris	0.052707131
Turicimonas_muris	Acetatifactor_muris	NA
Desulfovibrionaceae_bacterium	Acetatifactor_muris	NA
Helicobacter_apodemus	Acetatifactor_muris	NA
Helicobacter_cinaedi	Acetatifactor_muris	NA
Helicobacter_ganmani	Acetatifactor_muris	0.57597382
Helicobacter_hepaticus	Acetatifactor_muris	0.382522098
Helicobacter_magdeburgensis	Acetatifactor_muris	NA
Helicobacter_typhlonius	Acetatifactor_muris	0.000294828
Enterobacter_cloacae_complex	Acetatifactor_muris	NA
Escherichia_coli	Acetatifactor_muris	0.575892454
Proteus_hauseri	Acetatifactor_muris	NA
Proteus_mirabilis	Acetatifactor_muris	0.392640229
Acinetobacter_baumannii	Acetatifactor_muris	NA
Proteobacteria_bacterium_CAG_139	Acetatifactor_muris	NA
Akkermansia_muciniphila	Acetatifactor_muris	0.122937384
Clostridium_symbiosum	Dorea_sp_5_2	NA
Eubacterium_rectale	Dorea_sp_5_2	NA
Lachnospiraceae_bacterium_10_1	Dorea_sp_5_2	NA
Lachnospiraceae_bacterium_28_4	Dorea_sp_5_2	0.241714683
Lachnospiraceae_bacterium_3_1	Dorea_sp_5_2	0.037030859
Lachnospiraceae_bacterium_3_2	Dorea_sp_5_2	0.124778952
Lachnospiraceae_bacterium_A2	Dorea_sp_5_2	0.123051363
Lachnospiraceae_bacterium_A4	Dorea_sp_5_2	0.414610897
Lachnospiraceae_bacterium_COE1	Dorea_sp_5_2	0.860053947
Lachnospiraceae_bacterium_M18_1	Dorea_sp_5_2	0.104942673
Oscillibacter_sp_1_3	Dorea_sp_5_2	0.045472608
Romboutsia_ilealis	Dorea_sp_5_2	NA
Acutalibacter_muris	Dorea_sp_5_2	0.457931999
Anaerotruncus_sp_G3_2012	Dorea_sp_5_2	0.002822743
Ruthenibacterium_lactatiformans	Dorea_sp_5_2	0.865940005
Clostridium_cocleatum	Dorea_sp_5_2	0.255075249
Clostridium_innocuum	Dorea_sp_5_2	NA
Faecalibaculum_rodentium	Dorea_sp_5_2	0.049779941
Ileibacterium_valens	Dorea_sp_5_2	NA
Firmicutes_bacterium_ASF500	Dorea_sp_5_2	0.003445367
Parasutterella_excrementihominis	Dorea_sp_5_2	0.102458486
Turicimonas_muris	Dorea_sp_5_2	NA
Desulfovibrionaceae_bacterium	Dorea_sp_5_2	NA
Helicobacter_apodemus	Dorea_sp_5_2	NA
Helicobacter_cinaedi	Dorea_sp_5_2	NA
Helicobacter_ganmani	Dorea_sp_5_2	0.651002888
Helicobacter_hepaticus	Dorea_sp_5_2	0.670712609
Helicobacter_magdeburgensis	Dorea_sp_5_2	NA
Helicobacter_typhlonius	Dorea_sp_5_2	0.000746843
Enterobacter_cloacae_complex	Dorea_sp_5_2	NA
Escherichia_coli	Dorea_sp_5_2	0.013949099
Proteus_hauseri	Dorea_sp_5_2	NA
Proteus_mirabilis	Dorea_sp_5_2	0.534589973
Acinetobacter_baumannii	Dorea_sp_5_2	NA
Proteobacteria_bacterium_CAG_139	Dorea_sp_5_2	NA
Akkermansia_muciniphila	Dorea_sp_5_2	0.010886491
Eubacterium_rectale	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_10_1	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_28_4	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_3_1	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_3_2	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_A2	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_A4	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_COE1	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_M18_1	Clostridium_symbiosum	NA
Oscillibacter_sp_1_3	Clostridium_symbiosum	NA
Romboutsia_ilealis	Clostridium_symbiosum	NA
Acutalibacter_muris	Clostridium_symbiosum	NA
Anaerotruncus_sp_G3_2012	Clostridium_symbiosum	NA
Ruthenibacterium_lactatiformans	Clostridium_symbiosum	NA
Clostridium_cocleatum	Clostridium_symbiosum	NA
Clostridium_innocuum	Clostridium_symbiosum	NA
Faecalibaculum_rodentium	Clostridium_symbiosum	NA
Ileibacterium_valens	Clostridium_symbiosum	NA
Firmicutes_bacterium_ASF500	Clostridium_symbiosum	NA
Parasutterella_excrementihominis	Clostridium_symbiosum	NA
Turicimonas_muris	Clostridium_symbiosum	NA
Desulfovibrionaceae_bacterium	Clostridium_symbiosum	NA
Helicobacter_apodemus	Clostridium_symbiosum	NA
Helicobacter_cinaedi	Clostridium_symbiosum	NA
Helicobacter_ganmani	Clostridium_symbiosum	NA
Helicobacter_hepaticus	Clostridium_symbiosum	NA
Helicobacter_magdeburgensis	Clostridium_symbiosum	NA
Helicobacter_typhlonius	Clostridium_symbiosum	NA
Enterobacter_cloacae_complex	Clostridium_symbiosum	NA
Escherichia_coli	Clostridium_symbiosum	NA
Proteus_hauseri	Clostridium_symbiosum	NA
Proteus_mirabilis	Clostridium_symbiosum	NA
Acinetobacter_baumannii	Clostridium_symbiosum	NA
Proteobacteria_bacterium_CAG_139	Clostridium_symbiosum	NA
Akkermansia_muciniphila	Clostridium_symbiosum	NA
Lachnospiraceae_bacterium_10_1	Eubacterium_rectale	NA
Lachnospiraceae_bacterium_28_4	Eubacterium_rectale	NA
Lachnospiraceae_bacterium_3_1	Eubacterium_rectale	NA
